"FSC.H","SSC.H","FL1.H","FL2.H","FL3.H","FL4.H"
153,59,12.9904766082764,50.3114738464355,148.107543945312,272.452026367188
157,30,0,134.163940429688,65.5904846191406,288.110198974609
122,25,4.33015871047974,122.634223937988,0,275.583679199219
481,154,613.799987792969,84.9006118774414,612.530517578125,181.634689331055
120,23,95.2634887695312,79.6598358154297,74.0537719726562,192.073471069336
60,99,16.238094329834,135.212097167969,0,259.925506591797
77,117,68.1999969482422,36.6854515075684,128.007232666016,193.117340087891
325,92,565.085693359375,191.8125,690.81591796875,245.311218261719
76,150,0,0,0,193.117340087891
108,158,74.6952362060547,17.8186473846436,27.5056877136230,232.784698486328
493,128,0,712.745910644531,634.746643066406,793.346923828125
72,28,0,0,105.791107177734,170.152038574219
447,110,585.653991699219,0,684.468444824219,246.355102539062
123,123,86.6031723022461,68.1301193237305,196.771453857422,191.029586791992
65,71,2.16507935523987,0,28.5635986328125,231.740814208984
93,169,0,0,135.412612915039,0
112,79,48.7142868041992,54.5040969848633,0,308.987762451172
333,210,598.644470214844,46.1188507080078,521.550170898438,318.382659912109
107,64,0,145.693649291992,163.976211547852,230.696945190430
100,109,0,76.515365600586,43.3743553161621,215.038772583008
220,48,0,165.608612060547,15.8686656951904,252.618362426758
570,172,630.0380859375,105.863731384277,499.334014892578,94.9928588867188
152,69,307.441284179688,0,572.329895019531,180.5908203125
623,421,269.552368164062,309.205932617188,276.114776611328,348.655090332031
374,223,565.085693359375,132.067626953125,601.951416015625,160.757141113281
79,8,7.57777786254883,123.682380676270,17.9844875335693,281.846923828125
130,51,0,188.668029785156,0,96.036735534668
100,14,0,132.067626953125,0,0
234,130,3.24761915206909,411.925201416016,626.283325195312,758.898986816406
240,130,525.03173828125,151.982574462891,703.510864257812,51.1500015258789
84,64,0,0,0,173.283676147461
82,147,0,0,34.9110641479492,221.302047729492
76,41,159.133331298828,66.0338134765625,41.2585296630859,218.17041015625
104,43,2.16507935523987,82.8043060302734,117.428131103516,0
83,47,61.704761505127,10.4815578460693,3.17373323440552,103.343879699707
151,91,0,118.441596984863,0,0
508,155,35.7238082885742,693.879089355469,663.310241699219,721.319396972656
202,63,158.050796508789,0,148.107543945312,288.110198974609
78,83,0,80.707992553711,3.17373323440552,256.793884277344
119,34,14.073016166687,162.464141845703,26.4477767944336,102.300003051758
168,49,0,61.8411903381348,0,280.803070068359
229,250,1.08253967761993,156.175201416016,0,226.521423339844
88,36,71.4476165771484,68.1301193237305,56.0692863464355,225.477554321289
254,43,0,125.778686523438,69.8221282958984,207.731628417969
65,16,22.7333335876465,41.9262313842773,58.1851081848145,270.364288330078
141,121,0,207.534835815430,131.180969238281,265.144897460938
150,112,12.9904766082764,83.8524627685547,116.370216369629,29.2285709381104
354,99,545.599975585938,142.549179077148,629.457092285156,113.782653808594
134,229,0,67.0819702148438,81.4591522216797,206.687759399414
217,56,0,0,85.6907958984375,96.036735534668
163,158,0,147.789962768555,217.929672241211,247.398986816406
108,64,0,0,122.717681884766,201.468368530273
174,67,0,0,72.995864868164,257.837768554688
172,23,36.8063507080078,114.248977661133,102.617370605469,44.8867340087891
205,71,0,0,209.466384887695,208.775512695312
60,45,67.1174621582031,0,0,158.669387817383
100,1023,0,0,0,269.320404052734
482,100,561.838073730469,0,619.935913085938,45.9306106567383
65,42,0,0,3.17373323440552,218.17041015625
71,43,22.7333335876465,186.571716308594,97.3278198242188,22.9653053283691
141,18,83.3555526733398,132.067626953125,85.6907958984375,110.651023864746
290,105,591.066650390625,162.464141845703,642.152038574219,197.292861938477
95,47,33.5587310791016,0,51.8376426696777,351.786743164062
331,176,593.231750488281,199.149597167969,673.889343261719,20.8775501251221
595,242,701.485717773438,73.3709030151367,717.263671875,265.144897460938
146,37,36.8063507080078,0,85.6907958984375,32.3602027893066
340,87,566.168273925781,0,683.410522460938,148.230606079102
121,212,24.8984127044678,25.1557369232178,0,323.60205078125
99,27,0,51.3596305847168,74.0537719726562,274.539794921875
402,131,571.580932617188,97.4784851074219,629.457092285156,171.195922851562
102,34,0,16.7704925537109,6.34746646881104,193.117340087891
114,47,0,0,130.123062133789,324.645904541016
143,54,0,205.438522338867,64.5325775146484,211.907150268555
127,95,0,55.5522537231445,97.3278198242188,75.1591873168945
178,116,71.4476165771484,70.226432800293,1.05791103839874,127.353057861328
468,124,582.406372070312,139.404708862305,551.171691894531,48.018367767334
68,47,22.7333335876465,125.778686523438,93.096176147461,85.5979614257812
126,30,0,71.2745895385742,10.5791110992432,134.660202026367
165,238,0,117.393440246582,116.370216369629,240.091842651367
390,135,589.984130859375,122.634223937988,598.777648925781,68.8959197998047
603,141,622.460327148438,120.537910461426,680.23681640625,137.791839599609
87,67,0,0,138.586349487305,178.503067016602
60,60,0,131.019470214844,0,116.914283752441
585,154,626.790466308594,33.5409851074219,662.252319335938,16.7020416259766
165,77,360.485717773438,126.826843261719,421.048614501953,186.854080200195
178,45,0,0,0,198.336730957031
546,153,623.542846679688,0,695.047546386719,0
66,39,0,0,27.5056877136230,205.643875122070
178,177,0,104.815574645996,0,179.546936035156
525,158,649.523803710938,0,649.557373046875,317.338775634766
86,21,0,88.0450820922852,47.6059989929199,227.565307617188
127,145,0,0,25.3898658752441,0
123,64,0,107.960037231445,144.933822631836,160.757141113281
86,57,24.8984127044678,75.4672164916992,32.7952423095703,196.248977661133
140,54,0,0,141.760086059570,272.452026367188
193,214,51.9619064331055,2.09631156921387,97.3278198242188,39.6673469543457
74,100,0,71.2745895385742,0,250.530609130859
301,70,49.7968254089355,46.1188507080078,50.7797317504883,281.846923828125
127,57,0,79.6598358154297,110.022750854492,193.117340087891
252,58,5.41269826889038,175.042007446289,144.933822631836,256.793884277344
434,152,0,527.222351074219,577.619445800781,759.94287109375
497,116,535.857116699219,109.008193969727,597.7197265625,112.738777160645
271,62,480.647613525391,0,656.962768554688,0
187,83,14.073016166687,120.537910461426,34.9110641479492,19.8336734771729
101,28,30.3111114501953,0,80.401237487793,59.5010185241699
91,16,11.9079360961914,7.33709001541138,142.817993164062,40.7112236022949
184,102,0,142.549179077148,128.007232666016,191.029586791992
330,101,581.323791503906,0,553.287475585938,8.35102081298828
315,83,10.8253965377808,0,117.428131103516,169.108169555664
62,19,4.33015871047974,0,87.8066177368164,303.768371582031
84,35,80.1079330444336,0,33.8531532287598,326.733673095703
135,25,0,3.14446711540222,106.849014282227,264.101013183594
172,40,0,0,149.165466308594,226.521423339844
766,197,653.853942871094,67.0819702148438,656.962768554688,168.064285278320
65,40,0,102.719261169434,62.4167518615723,228.609176635742
519,139,609.469848632812,188.668029785156,613.588439941406,197.292861938477
341,106,593.231750488281,0,538.476745605469,249.486740112305
173,86,0,0,131.180969238281,184.766326904297
136,105,145.060317993164,0,107.906929016113,92.9051055908203
344,192,8.66031742095947,683.397521972656,643.209899902344,790.21533203125
197,240,0,133.115783691406,50.7797317504883,119.002037048340
513,128,610.552368164062,131.019470214844,609.356750488281,161.801025390625
74,44,0,0,16.9265766143799,115.870407104492
508,151,576.99365234375,10.4815578460693,578.677368164062,160.757141113281
82,81,62.7873001098633,45.0706977844238,52.8955535888672,0
79,25,0,0,0,150.318374633789
139,44,64.952377319336,41.9262313842773,0,165.976531982422
60,194,4.33015871047974,0,0,0
77,15,46.5492057800293,2.09631156921387,78.285415649414,210.863265991211
600,288,599.726989746094,54.5040969848633,569.156127929688,274.539794921875
78,41,8.66031742095947,2.09631156921387,16.9265766143799,328.821441650391
133,44,21.6507930755615,45.0706977844238,89.9224395751953,143.01123046875
148,61,19.4857139587402,52.407787322998,79.3433303833008,0
111,60,94.1809539794922,0,22.2161331176758,191.029586791992
266,171,566.168273925781,125.778686523438,569.156127929688,158.669387817383
162,56,0,72.3227462768555,52.8955535888672,22.9653053283691
385,179,605.139709472656,27.2520484924316,619.935913085938,235.916320800781
347,184,88.7682571411133,25.1557369232178,131.180969238281,87.6857147216797
333,120,607.304748535156,0,522.608093261719,162.844894409180
1023,1023,396.209533691406,431.840148925781,416.816955566406,456.174499511719
96,208,73.6127014160156,0,0,33.4040832519531
546,176,644.111083984375,137.308395385742,626.283325195312,294.373474121094
99,25,48.7142868041992,0,112.138572692871,155.537750244141
83,399,2.16507935523987,70.226432800293,0,19.8336734771729
493,99,572.663513183594,0,668.599792480469,176.415313720703
266,90,487.142852783203,67.0819702148438,606.183044433594,194.161224365234
132,35,0,41.9262313842773,100.501548767090,62.6326522827148
532,106,623.542846679688,142.549179077148,666.483947753906,0
72,16,7.57777786254883,0,177.729064941406,0
168,355,130.9873046875,0,196.771453857422,310.031646728516
135,27,0,185.523559570312,40.2006187438965,62.6326522827148
74,40,0,0,10.5791110992432,276.627563476562
98,138,0,68.1301193237305,35.9689750671387,125.265304565430
123,33,32.476188659668,151.982574462891,0,253.662246704102
85,225,0,23.0594253540039,20.1003093719482,302.724487304688
102,145,0,135.212097167969,7.40537738800049,124.221427917480
512,132,544.517456054688,155.127044677734,453.843841552734,326.733673095703
73,40,111.501586914062,46.1188507080078,5.28955554962158,153.449996948242
166,71,62.7873001098633,42.9743843078613,126.949325561523,277.671417236328
314,171,123.409523010254,91.1895523071289,187.250259399414,152.406127929688
107,25,0,159.319671630859,70.8800430297852,41.7551002502441
189,80,516.371398925781,201.245895385742,588.198547363281,205.643875122070
120,36,0,75.4672164916992,67.7063064575195,144.055099487305
163,43,0,38.7817611694336,0,233.828567504883
474,140,608.387329101562,4.19262313842773,661.194396972656,191.029586791992
212,707,46.5492057800293,72.3227462768555,207.350570678711,256.793884277344
552,140,615.965087890625,40.8780746459961,650.615295410156,444.691833496094
129,100,0,64.9856567382812,168.207855224609,181.634689331055
190,62,0,0,123.775596618652,94.9928588867188
144,57,0,0,97.3278198242188,13.5704078674316
90,113,0,111.104507446289,89.9224395751953,0
75,236,0,0,126.949325561523,243.223464965820
106,26,82.2730178833008,0,0,235.916320800781
72,59,3.24761915206909,37.7336082458496,3.17373323440552,151.362243652344
243,47,0,0,163.976211547852,248.442855834961
129,94,0,38.7817611694336,114.25439453125,236.960205078125
87,64,0,0,0,317.338775634766
178,156,0,186.571716308594,118.486038208008,263.05712890625
96,73,0,2.09631156921387,119.543952941895,0
75,199,0,33.5409851074219,97.3278198242188,260.969390869141
104,204,0,74.419059753418,61.3588409423828,275.583679199219
491,102,551.0126953125,75.4672164916992,627.341247558594,294.373474121094
211,55,0,20.9631156921387,62.4167518615723,220.258163452148
142,22,82.2730178833008,129.971313476562,153.397109985352,289.154083251953
463,117,578.076171875,11.5297126770020,626.283325195312,113.782653808594
223,101,412.447631835938,0,541.650451660156,151.362243652344
717,273,633.285705566406,136.260238647461,501.449859619141,230.696945190430
63,43,0,145.693649291992,13.7528438568115,266.188781738281
602,157,0,711.69775390625,652.731140136719,791.259155273438
93,39,0,0,0,79.3346939086914
145,23,67.1174621582031,0,0,134.660202026367
106,33,0,60.7930335998535,105.791107177734,194.161224365234
205,152,0,115.297134399414,81.4591522216797,205.643875122070
90,39,0,0,85.6907958984375,0
409,364,298.780944824219,335.409851074219,250.724929809570,369.532653808594
90,34,43.3015861511230,96.4303283691406,88.8645324707031,0
452,142,571.580932617188,118.441596984863,575.503601074219,180.5908203125
123,120,0,93.2858581542969,160.802474975586,217.126525878906
152,98,0,74.419059753418,143.875900268555,106.475509643555
451,199,617.047607421875,121.586067199707,485.581176757812,92.9051055908203
63,25,0,171.897537231445,0,298.548980712891
428,82,0,204.390365600586,58.1851081848145,187.897964477539
174,30,0,125.778686523438,120.601860046387,157.625503540039
89,162,64.952377319336,0,4.23164415359497,234.872451782227
134,22,69.2825393676758,134.163940429688,197.829376220703,0
194,96,58.4571418762207,120.537910461426,94.1540832519531,251.574493408203
540,156,617.047607421875,42.9743843078613,644.267822265625,265.144897460938
111,28,0,40.8780746459961,14.8107547760010,132.572448730469
66,43,6.49523830413818,223.257171630859,0,192.073471069336
80,22,0,32.4928283691406,119.543952941895,250.530609130859
136,97,56.292064666748,122.634223937988,45.490177154541,0
75,61,0,0,0,248.442855834961
408,113,499.05078125,219.064544677734,665.426086425781,100.212242126465
178,210,0,116.345283508301,115.312309265137,260.969390869141
71,25,0,0,79.3433303833008,148.230606079102
220,135,0,193.908813476562,126.949325561523,114.826530456543
634,150,635.450805664062,0,662.252319335938,0
187,28,0,0,41.2585296630859,0
91,268,0,0,25.3898658752441,246.355102539062
290,120,599.726989746094,90.1413955688477,575.503601074219,239.047958374023
559,160,612.717468261719,143.597335815430,643.209899902344,254.706115722656
431,106,63.8698425292969,784.0205078125,651.673217773438,795.434692382812
140,129,0,23.0594253540039,63.4746627807617,238.004074096680
146,88,0,62.8893432617188,63.4746627807617,178.503067016602
127,37,0,75.4672164916992,113.196487426758,183.722442626953
106,234,0,207.534835815430,0,283.934692382812
437,111,586.736511230469,0,615.704223632812,321.514282226562
286,393,269.552368164062,284.050201416016,273.998962402344,401.892852783203
220,211,44.3841285705566,187.619873046875,133.296798706055,218.17041015625
442,121,620.295227050781,77.5635223388672,671.773498535156,194.161224365234
115,44,0,76.515365600586,87.8066177368164,162.844894409180
284,59,0,4.19262313842773,171.381591796875,202.512237548828
544,106,607.304748535156,14.6741800308228,660.136474609375,6.26326513290405
405,103,573.746032714844,0,704.568786621094,0
126,40,74.6952362060547,69.1782760620117,151.281280517578,59.5010185241699
125,32,0,0,184.076522827148,113.782653808594
387,55,102.841270446777,0,162.918304443359,234.872451782227
363,131,635.450805664062,0,659.07861328125,6.26326513290405
265,93,0,26.203893661499,1.05791103839874,228.609176635742
490,143,613.799987792969,88.0450820922852,612.530517578125,208.775512695312
101,58,96.3460311889648,193.908813476562,72.995864868164,268.276519775391
108,23,14.073016166687,68.1301193237305,157.628753662109,187.897964477539
171,55,0,187.619873046875,0,221.302047729492
184,51,0,34.5891380310059,61.3588409423828,215.038772583008
379,95,525.03173828125,0,615.704223632812,0
156,353,18.4031753540039,15.7223358154297,0,150.318374633789
210,103,520.701599121094,198.101440429688,576.5615234375,123.177551269531
96,78,0,106.911888122559,17.9844875335693,156.581634521484
204,48,0,0,17.9844875335693,0
79,43,23.8158721923828,40.8780746459961,31.7373313903809,198.336730957031
494,140,612.717468261719,71.2745895385742,577.619445800781,32.3602027893066
157,44,0,0,145.991729736328,181.634689331055
563,210,637.615844726562,70.226432800293,646.383666992188,0
456,145,589.984130859375,0,497.218200683594,45.9306106567383
209,58,0,19.9149589538574,135.412612915039,290.197967529297
111,41,9.74285697937012,136.260238647461,133.296798706055,34.4479598999023
78,14,66.0349197387695,48.2151641845703,0,4.17551040649414
124,14,140.730163574219,0,99.4436416625977,183.722442626953
233,234,345.330169677734,208.582992553711,273.998962402344,171.195922851562
79,30,0,133.115783691406,155.512924194336,226.521423339844
302,117,605.139709472656,0,666.483947753906,0
257,400,0,31.4446716308594,47.6059989929199,251.574493408203
219,280,95.2634887695312,93.2858581542969,67.7063064575195,269.320404052734
258,72,40.0539665222168,115.297134399414,125.891418457031,136.747955322266
77,40,0,167.704925537109,0,0
571,144,0,700.168029785156,630.515014648438,796.478576660156
286,100,566.168273925781,0,662.252319335938,156.581634521484
452,131,599.726989746094,161.415985107422,631.572875976562,12.5265302658081
114,61,14.073016166687,0,0,116.914283752441
216,144,514.206359863281,71.2745895385742,668.599792480469,14.6142854690552
89,23,0,0,39.142707824707,213.994903564453
552,130,584.571411132812,0,640.036193847656,191.029586791992
116,118,56.292064666748,0,82.5170593261719,240.091842651367
137,32,23.8158721923828,52.407787322998,157.628753662109,251.574493408203
465,110,592.149230957031,206.486679077148,592.43017578125,212.951019287109
617,163,628.95556640625,11.5297126770020,699.279235839844,294.373474121094
70,100,57.3746032714844,2.09631156921387,144.933822631836,87.6857147216797
134,63,0,66.0338134765625,21.1582221984863,245.311218261719
250,219,566.168273925781,162.464141845703,658.020690917969,259.925506591797
573,136,628.95556640625,0,702.452941894531,238.004074096680
176,203,73.6127014160156,144.645492553711,15.8686656951904,207.731628417969
289,77,542.352355957031,184.475402832031,656.962768554688,232.784698486328
200,83,492.555541992188,77.5635223388672,527.897644042969,0
110,39,85.520637512207,13.6260242462158,39.142707824707,0
203,175,578.076171875,169.801223754883,598.777648925781,15.6581630706787
244,152,0,168.753067016602,41.2585296630859,252.618362426758
83,63,0,0,8.46328830718994,165.976531982422
377,124,580.241271972656,136.260238647461,620.993774414062,192.073471069336
286,79,155.885711669922,156.175201416016,59.2430191040039,80.3785705566406
64,81,0,81.7561492919922,125.891418457031,168.064285278320
412,145,546.682556152344,35.6372947692871,617.820068359375,152.406127929688
175,43,60.6222229003906,18.8668041229248,12.6949329376221,254.706115722656
81,46,3.24761915206909,38.7817611694336,0,89.7734680175781
100,65,19.4857139587402,66.0338134765625,50.7797317504883,137.791839599609
91,31,0,104.815574645996,0,164.932647705078
433,122,609.469848632812,25.1557369232178,604.067199707031,226.521423339844
199,118,0,132.067626953125,94.1540832519531,216.082656860352
164,69,0,0,115.312309265137,313.163269042969
470,139,617.047607421875,181.330947875977,614.646301269531,330.9091796875
182,119,11.9079360961914,80.707992553711,175.613235473633,286.0224609375
85,53,0,126.826843261719,83.5749740600586,145.098983764648
145,60,470.904754638672,106.911888122559,549.055847167969,283.934692382812
160,65,54.1269836425781,118.441596984863,169.265777587891,270.364288330078
518,132,0,712.745910644531,674.947265625,827.794921875
241,50,0,0,77.2275085449219,332.996948242188
73,132,0,5.24077892303467,43.3743553161621,0
97,43,0,238.979507446289,0,219.214279174805
191,81,11.9079360961914,0,97.3278198242188,157.625503540039
149,32,0,97.4784851074219,100.501548767090,101.256118774414
76,32,0,68.1301193237305,31.7373313903809,12.5265302658081
153,18,121.244445800781,63.9375,175.613235473633,0
222,90,35.7238082885742,27.2520484924316,27.5056877136230,211.907150268555
106,20,0,122.634223937988,134.354705810547,0
126,31,7.57777786254883,50.3114738464355,85.6907958984375,0
149,73,42.2190475463867,0,13.7528438568115,180.5908203125
77,28,0,0,0,0
198,58,81.1904754638672,54.5040969848633,124.833503723145,310.031646728516
627,205,606.222229003906,59.7448768615723,558.577026367188,259.925506591797
94,75,0,126.826843261719,80.401237487793,249.486740112305
133,105,83.3555526733398,164.560455322266,143.875900268555,250.530609130859
131,171,0,109.008193969727,102.617370605469,185.810211181641
332,142,271.717468261719,268.327880859375,266.593597412109,363.269378662109
369,107,569.415893554688,83.8524627685547,651.673217773438,329.865295410156
293,176,585.653991699219,220.112701416016,562.808715820312,210.863265991211
219,62,148.307937622070,126.826843261719,190.423995971680,258.881622314453
63,15,33.5587310791016,144.645492553711,0,222.345916748047
506,112,573.746032714844,133.115783691406,565.982421875,276.627563476562
147,111,0,34.5891380310059,139.644256591797,246.355102539062
312,92,548.847595214844,96.4303283691406,649.557373046875,286.0224609375
478,151,611.634948730469,88.0450820922852,534.2451171875,229.653060913086
145,79,466.574615478516,134.163940429688,590.314392089844,186.854080200195
100,44,79.0253982543945,83.8524627685547,0,276.627563476562
536,125,16.238094329834,753.623962402344,615.704223632812,778.732666015625
484,132,0,482.151641845703,648.49951171875,721.319396972656
252,168,540.187316894531,224.305328369141,644.267822265625,110.651023864746
101,18,0,0,31.7373313903809,78.2908172607422
428,130,565.085693359375,6.28893423080444,605.125122070312,75.1591873168945
141,70,0,27.2520484924316,35.9689750671387,49.0622444152832
135,23,77.942855834961,0,187.250259399414,174.327545166016
224,75,0,0,0,82.466323852539
222,125,66.0349197387695,0,216.871765136719,209.819381713867
363,109,535.857116699219,117.393440246582,539.53466796875,258.881622314453
77,52,0,114.248977661133,47.6059989929199,277.671417236328
375,85,449.253967285156,101.671104431152,592.43017578125,162.844894409180
78,36,28.146032333374,74.419059753418,116.370216369629,114.826530456543
494,176,584.571411132812,25.1557369232178,591.372314453125,218.17041015625
446,136,585.653991699219,132.067626953125,642.152038574219,14.6142854690552
240,116,540.187316894531,193.908813476562,618.877990722656,242.179595947266
409,113,600.809509277344,94.3340148925781,516.260620117188,229.653060913086
79,42,49.7968254089355,186.571716308594,6.34746646881104,178.503067016602
72,166,0,0,1.05791103839874,241.135711669922
209,416,27.0634918212891,144.645492553711,52.8955535888672,205.643875122070
411,177,474.152374267578,240.027664184570,506.739410400391,221.302047729492
473,149,600.809509277344,0,629.457092285156,219.214279174805
516,92,507.711120605469,0,555.4033203125,203.556121826172
124,31,83.3555526733398,86.9969253540039,13.7528438568115,125.265304565430
60,20,0,51.3596305847168,101.559463500977,196.248977661133
353,100,559.673034667969,56.6004104614258,687.642211914062,80.3785705566406
149,44,63.8698425292969,81.7561492919922,153.397109985352,314.207153320312
475,133,622.460327148438,143.597335815430,648.49951171875,12.5265302658081
123,174,97.4285736083984,104.815574645996,167.149948120117,208.775512695312
141,78,0,17.8186473846436,120.601860046387,319.426544189453
63,35,43.3015861511230,0,112.138572692871,276.627563476562
322,26,0,56.6004104614258,238.029983520508,7.30714273452759
65,56,0,78.6116790771484,0,225.477554321289
201,53,0,131.019470214844,0,165.976531982422
532,121,92.0158767700195,675.012268066406,578.677368164062,759.94287109375
249,121,508.793640136719,202.294052124023,603.00927734375,250.530609130859
64,60,0,0,49.7218208312988,0
553,129,591.066650390625,52.407787322998,614.646301269531,281.846923828125
156,325,0,0,0,308.987762451172
69,60,0,178.186477661133,137.528442382812,300.636749267578
294,166,0,104.815574645996,65.5904846191406,193.117340087891
153,62,28.146032333374,214.871932983398,78.285415649414,225.477554321289
145,67,16.238094329834,489.488739013672,669.65771484375,588.746948242188
153,14,0,115.297134399414,55.0113754272461,211.907150268555
100,100,18.4031753540039,113.200820922852,90.980354309082,0
327,86,566.168273925781,0,552.229553222656,281.846923828125
581,153,640.863464355469,0,630.515014648438,30.2724494934082
138,78,0,0,0,275.583679199219
68,20,0,55.5522537231445,143.875900268555,0
110,32,0,32.4928283691406,0,259.925506591797
147,377,75.7777786254883,0,148.107543945312,114.826530456543
177,98,0,0,21.1582221984863,241.135711669922
118,40,5.41269826889038,0,2.11582207679749,170.152038574219
226,131,161.298416137695,95.3821716308594,166.092041015625,288.110198974609
60,105,0,0,0,153.449996948242
208,95,77.942855834961,0,307.852111816406,68.8959197998047
199,76,107.171424865723,0,121.659774780273,269.320404052734
193,69,153.720642089844,167.704925537109,161.860397338867,169.108169555664
714,191,653.853942871094,23.0594253540039,590.314392089844,46.9744911193848
649,151,617.047607421875,105.863731384277,570.214050292969,326.733673095703
382,127,29.2285709381104,506.259216308594,567.040344238281,743.240844726562
306,227,574.828552246094,138.356552124023,658.020690917969,207.731628417969
124,38,22.7333335876465,121.586067199707,106.849014282227,292.285705566406
302,106,580.241271972656,100.622947692871,663.310241699219,242.179595947266
166,113,38.9714279174805,0,98.385726928711,108.563262939453
247,84,95.2634887695312,602.689575195312,581.85107421875,631.5458984375
122,57,0,83.8524627685547,98.385726928711,129.440811157227
114,161,106.088890075684,0,79.3433303833008,182.678573608398
138,33,0,133.115783691406,101.559463500977,0
272,427,38.9714279174805,61.8411903381348,0,254.706115722656
112,126,0,0,51.8376426696777,243.223464965820
98,28,79.0253982543945,23.0594253540039,21.1582221984863,253.662246704102
393,107,0,711.69775390625,635.804565429688,756.811218261719
205,99,0,118.441596984863,0,234.872451782227
121,29,69.2825393676758,154.078887939453,8.46328830718994,284.978576660156
102,28,72.530158996582,0,88.8645324707031,221.302047729492
386,131,544.517456054688,99.5747985839844,685.5263671875,157.625503540039
391,142,631.12060546875,0,660.136474609375,191.029586791992
118,38,0,44.0225410461426,43.3743553161621,301.680603027344
78,6,36.8063507080078,69.1782760620117,0,292.285705566406
136,30,113.666664123535,189.716186523438,63.4746627807617,298.548980712891
141,86,27.0634918212891,124.730529785156,132.238876342773,248.442855834961
66,18,0,61.8411903381348,1.05791103839874,90.8173446655273
196,65,81.1904754638672,170.849380493164,0,302.724487304688
164,72,50.8793640136719,34.5891380310059,20.1003093719482,0
131,194,6.49523830413818,50.3114738464355,153.397109985352,240.091842651367
441,399,298.780944824219,343.795074462891,329.010345458984,351.786743164062
121,60,0,7.33709001541138,0,130.484695434570
313,75,0,654.049194335938,617.820068359375,665.993896484375
66,67,0,101.671104431152,52.8955535888672,148.230606079102
190,1023,664.679382324219,657.193664550781,603.00927734375,274.539794921875
88,52,75.7777786254883,0,0,0
292,160,534.774597167969,2.09631156921387,618.877990722656,319.426544189453
207,167,0,0,58.1851081848145,182.678573608398
134,36,0,62.8893432617188,95.2119979858398,325.689788818359
453,141,158.050796508789,708.553283691406,613.588439941406,774.55712890625
191,88,178.619049072266,607.930297851562,610.414672851562,653.467346191406
177,525,58.4571418762207,148.838119506836,215.813858032227,0
