"FSC.H","SSC.H","FL1.H","FL2.H","FL3.H","FL4.H"
219,104,47.3976821899414,133.209854125977,5.29366111755371,76.1695938110352
105,534,289.652496337891,62.0783805847168,181.307891845703,158.686660766602
137,589,39.4980697631836,175.888748168945,230.274261474609,165.034118652344
154,435,104.011581420898,175.888748168945,227.627426147461,221.103408813477
256,89,126.393821716309,73.7180786132812,80.7283325195312,0
320,103,81.6293411254883,11.6396961212158,0,147.049636840820
399,171,269.903472900391,320.738311767578,262.036224365234,221.103408813477
463,228,318.617767333984,309.098602294922,43.6727027893066,187.250259399414
76,166,36.8648643493652,60.785083770752,30.4385509490967,145.991729736328
267,176,14.4826250076294,118.983566284180,243.508407592773,0
88,364,96.1119689941406,247.020233154297,222.333770751953,131.180969238281
133,162,94.7953643798828,0,174.690811157227,207.350570678711
115,47,188.274124145508,93.1175689697266,150.869338989258,4.23164415359497
186,125,287.019317626953,227.620727539062,209.099609375,209.466384887695
60,52,0,0,27.7917213439941,92.0382614135742
426,241,339.683410644531,279.352722167969,333.500640869141,260.246124267578
79,615,202.756759643555,161.662445068359,279.240631103516,143.875900268555
440,112,527.95751953125,77.5979766845703,518.77880859375,183.018615722656
178,96,0,85.3577728271484,104.5498046875,185.134429931641
355,89,605.637084960938,0,651.120300292969,100.501548767090
438,104,647.768310546875,62.0783805847168,779.491577148438,157.628753662109
289,294,148.776062011719,191.408340454102,46.3195343017578,0
490,134,146.142852783203,124.156761169434,10.5873222351074,249.667007446289
211,644,189.590728759766,283.232604980469,314.972839355469,258.130310058594
98,59,0,201.754745483398,67.4941787719727,41.2585296630859
151,650,293.602325439453,266.419708251953,316.296234130859,0
129,264,192.223937988281,227.620727539062,183.954727172852,80.401237487793
107,170,364.698852539062,353.07080078125,140.282012939453,0
112,407,138.243240356445,177.182052612305,211.746444702148,181.960708618164
115,233,43.4478759765625,150.022750854492,235.567916870117,119.543952941895
270,224,279.119689941406,307.805297851562,243.508407592773,248.609100341797
86,56,0,0,176.014236450195,139.644256591797
467,286,330.467193603516,310.391906738281,317.619659423828,0
93,374,142.193054199219,155.195953369141,284.534271240234,227.450881958008
625,257,393.664093017578,305.218719482422,125.724449157715,159.744567871094
88,95,0,24.5726928710938,123.077621459961,95.2119979858398
75,89,0,42.6788864135742,68.8175964355469,86.7487106323242
336,112,670.150573730469,148.729461669922,813.900390625,0
87,25,42.1312751770020,85.3577728271484,64.8473510742188,128.007232666016
151,77,0,0,99.2561416625977,0
141,60,36.8648643493652,0,64.8473510742188,126.949325561523
77,51,0,0,52.9366111755371,210.524307250977
369,444,331.783782958984,344.017700195312,275.270385742188,243.319549560547
135,173,243.571426391602,254.780029296875,330.853820800781,138.586349487305
104,473,234.355209350586,230.207336425781,288.504516601562,139.644256591797
116,278,127.710426330566,0,172.043991088867,173.497421264648
85,106,69.7799224853516,151.316055297852,76.7580871582031,23.2740440368652
83,95,138.243240356445,182.355239868164,187.924972534180,216.871765136719
731,280,372.598449707031,283.232604980469,266.006469726562,108.964836120605
97,70,0,102.170669555664,152.192749023438,152.339187622070
109,486,222.505798339844,217.274337768555,284.534271240234,215.813858032227
412,255,280.436279296875,311.685211181641,316.296234130859,149.165466308594
330,165,334.4169921875,287.112518310547,164.103500366211,226.392974853516
325,113,165.891891479492,77.5979766845703,0,265.535675048828
81,48,9.21621608734131,65.9582824707031,99.2561416625977,176.671142578125
317,90,700.432434082031,0,750.37646484375,0
138,331,179.057922363281,197.874847412109,182.631301879883,176.671142578125
296,136,168.525100708008,244.433624267578,226.304016113281,232.740432739258
472,211,321.2509765625,281.939331054688,271.300140380859,239.087905883789
126,480,238.305023193359,172.008850097656,303.062103271484,83.5749740600586
92,478,154.042465209961,232.793930053711,243.508407592773,61.3588409423828
210,274,292.285705566406,239.260437011719,313.6494140625,135.412612915039
443,209,313.351348876953,239.260437011719,283.210876464844,193.597732543945
277,108,222.505798339844,173.302154541016,210.423034667969,218.987594604492
476,171,284.386108398438,212.101135253906,169.397155761719,198.887283325195
82,68,0,0,43.6727027893066,175.613235473633
1023,1023,830.776062011719,737.180786132812,934.331176757812,594.546020507812
124,105,306.768341064453,231.500625610352,39.7024574279785,254.956573486328
548,269,350.216217041016,450.068267822266,134.988357543945,99.4436416625977
174,97,96.1119689941406,0,132.341522216797,206.292663574219
92,79,126.393821716309,25.8659915924072,181.307891845703,145.991729736328
115,116,0,131.916564941406,93.9624862670898,153.397109985352
260,71,552.972961425781,116.396965026855,800.666259765625,0
308,1023,383.131286621094,376.350189208984,399.671417236328,241.203720092773
66,86,0,135.796463012695,63.5239334106445,238.029983520508
101,127,2.63320469856262,275.472808837891,153.516174316406,0
60,20,44.7644805908203,0,0,131.180969238281
65,9,75.0463333129883,0,71.4644241333008,287.751800537109
374,166,222.505798339844,188.821746826172,96.6093139648438,212.640121459961
78,264,0,117.690261840820,0,120.601860046387
446,213,285.702697753906,302.632110595703,301.738677978516,231.682525634766
63,175,0,25.8659915924072,37.0556259155273,166.092041015625
148,58,52.6640930175781,14.2262954711914,169.397155761719,264.477752685547
251,333,255.420852661133,223.740829467773,328.207000732422,144.933822631836
80,44,56.613899230957,170.715545654297,174.690811157227,215.813858032227
84,35,68.4633178710938,0,201.159118652344,15.8686656951904
446,102,624.069519042969,230.207336425781,678.912048339844,81.4591522216797
94,321,0,168.128952026367,76.7580871582031,226.392974853516
296,94,72.4131240844727,54.3185844421387,43.6727027893066,147.049636840820
261,442,287.019317626953,344.017700195312,299.091857910156,236.972076416016
264,107,0,152.609359741211,125.724449157715,177.729064941406
210,144,183.007720947266,139.676361083984,275.270385742188,7.40537738800049
310,92,621.436279296875,0,738.465698242188,97.3278198242188
168,452,172.474899291992,210.807830810547,277.917205810547,203.118927001953
73,52,56.613899230957,103.463966369629,27.7917213439941,136.470520019531
64,20,0,0,0,13.7528438568115
178,59,0,90.5309753417969,224.980590820312,194.655639648438
309,165,258.054046630859,269.006317138672,312.325988769531,259.188201904297
147,315,147.459457397461,275.472808837891,281.887451171875,104.733192443848
314,124,214.606170654297,236.673828125,182.631301879883,189.366073608398
217,73,0,190.115051269531,22.4980602264404,115.312309265137
106,342,59.2471046447754,109.930465698242,105.873222351074,235.914169311523
65,411,105.328186035156,175.888748168945,313.6494140625,16.9265766143799
388,149,352.849426269531,142.262954711914,231.597671508789,283.520172119141
111,60,34.2316589355469,0,276.593780517578,244.377456665039
294,67,628.019287109375,80.1845779418945,677.588623046875,106.849014282227
102,315,240.938217163086,316.8583984375,321.589904785156,261.304046630859
183,154,0,49.1453857421875,74.1112518310547,76.1695938110352
246,98,14.4826250076294,85.3577728271484,0,154.455017089844
123,958,268.586883544922,243.140335083008,348.058227539062,247.551193237305
259,49,599.054077148438,0,711.997436523438,107.906929016113
105,408,123.760620117188,107.343872070312,263.359649658203,258.130310058594
234,63,22.3822402954102,175.888748168945,152.192749023438,60.3009300231934
242,105,161.942077636719,193.994949340820,125.724449157715,130.123062133789
290,312,209.339767456055,197.874847412109,234.244506835938,154.455017089844
366,225,271.220062255859,309.098602294922,240.861572265625,289.867645263672
95,282,64.5135116577148,117.690261840820,92.6390686035156,148.107543945312
114,320,42.1312751770020,181.061950683594,169.397155761719,122.717681884766
489,215,140.876449584961,184.941848754883,145.57568359375,0
89,42,0,155.195953369141,88.6688232421875,202.061019897461
601,265,383.131286621094,147.436157226562,508.191467285156,0
203,757,214.606170654297,263.833129882812,263.359649658203,233.79833984375
74,87,111.911193847656,203.048034667969,162.780075073242,93.096176147461
98,76,201.440155029297,157.782546997070,314.972839355469,0
106,38,0,0,0,134.354705810547
65,531,222.505798339844,23.2793922424316,239.538162231445,187.250259399414
73,102,48.7142868041992,0,0,158.686660766602
100,300,50.0308876037598,90.5309753417969,107.196640014648,149.165466308594
405,161,240.938217163086,183.648544311523,223.657180786133,139.644256591797
302,142,217.239379882812,117.690261840820,185.278137207031,152.339187622070
121,445,117.177604675293,47.8520851135254,121.754203796387,37.0268859863281
281,123,621.436279296875,15.5195951461792,837.721862792969,0
118,125,63.1969108581543,259.953216552734,62.2005157470703,246.493270874023
101,362,13.1660232543945,0,127.047866821289,116.370216369629
256,117,50.0308876037598,78.8912734985352,154.839584350586,204.176834106445
213,70,0,131.916564941406,314.972839355469,176.671142578125
67,249,94.7953643798828,210.807830810547,179.984481811523,16.9265766143799
83,477,30.2818527221680,122.863464355469,176.014236450195,363.921417236328
130,418,194.857147216797,152.609359741211,232.921081542969,246.493270874023
265,147,354.166015625,183.648544311523,131.018112182617,226.392974853516
369,138,101.378379821777,140.969665527344,103.226387023926,177.729064941406
76,115,0,0,56.9068565368652,223.21923828125
509,251,296.235534667969,309.098602294922,248.802062988281,162.918304443359
281,91,0,274.179504394531,673.618347167969,329.010345458984
97,258,65.8301162719727,193.994949340820,275.270385742188,148.107543945312
112,276,150.092666625977,201.754745483398,234.244506835938,194.655639648438
377,178,351.532806396484,323.324890136719,250.12548828125,280.346435546875
122,40,77.6795349121094,0,59.5536880493164,41.2585296630859
60,261,200.123550415039,144.849563598633,178.661056518555,199.945190429688
331,113,164.575286865234,232.793930053711,733.172058105469,364.979309082031
222,126,0,0,214.393280029297,233.79833984375
243,105,250.154434204102,104.757270812988,129.694702148438,63.4746627807617
135,61,0,182.355239868164,580.979309082031,216.871765136719
540,218,283.069488525391,556.118835449219,359.968963623047,645.325744628906
1023,981,535.857116699219,541.892517089844,894.628723144531,477.117889404297
471,203,294.918914794922,221.154235839844,252.772308349609,210.524307250977
597,257,288.335906982422,232.793930053711,109.843467712402,226.392974853516
111,173,6.58301162719727,192.701644897461,260.712799072266,66.6483993530273
463,273,89.5289611816406,0,152.192749023438,120.601860046387
93,98,0,80.1845779418945,1.32341527938843,24.3319549560547
410,292,470.027038574219,284.525909423828,165.426910400391,176.671142578125
133,23,0,0,243.508407592773,0
178,282,208.023162841797,162.955749511719,217.040100097656,183.018615722656
116,69,0,188.821746826172,0,205.234741210938
262,94,22.3822402954102,7.7597975730896,176.014236450195,108.964836120605
239,192,275.169891357422,226.327438354492,256.742553710938,0
76,524,0,250.900131225586,238.214752197266,100.501548767090
260,122,106.644790649414,51.7319831848145,116.460540771484,125.891418457031
292,644,260.687255859375,259.953216552734,250.12548828125,214.755950927734
89,372,236.988418579102,250.900131225586,256.742553710938,289.867645263672
281,449,169.841705322266,262.539825439453,322.913330078125,128.007232666016
373,286,318.617767333984,303.925415039062,246.155242919922,257.072387695312
247,66,100.061775207520,6.4664978981018,141.605438232422,15.8686656951904
448,178,344.949798583984,227.620727539062,269.976715087891,194.655639648438
189,261,301.501922607422,315.565093994141,258.065979003906,286.693908691406
194,79,148.776062011719,78.8912734985352,202.482528686523,214.755950927734
104,31,75.0463333129883,10.3463973999023,22.4980602264404,288.809722900391
461,120,663.567565917969,0,596.860290527344,183.018615722656
172,54,47.3976821899414,254.780029296875,186.601547241211,202.061019897461
133,99,101.378379821777,168.128952026367,125.724449157715,223.21923828125
101,115,125.077217102051,271.592926025391,236.891326904297,258.130310058594
73,26,22.3822402954102,0,27.7917213439941,176.671142578125
289,120,310.718139648438,225.034133911133,127.047866821289,279.288513183594
105,149,248.837844848633,341.431091308594,91.3156509399414,378.732147216797
283,100,89.5289611816406,0,183.954727172852,423.164428710938
106,341,115.861000061035,124.156761169434,264.683044433594,226.392974853516
270,84,119.810813903809,192.701644897461,565.098327636719,379.790069580078
422,138,92.1621627807617,87.9443740844727,92.6390686035156,527.897644042969
268,97,15.7992277145386,111.223770141602,111.166885375977,130.123062133789
69,301,100.061775207520,0,138.958602905273,155.512924194336
160,106,280.436279296875,217.274337768555,195.865463256836,175.613235473633
426,114,0,45.2654876708984,0,264.477752685547
87,524,258.054046630859,283.232604980469,292.474761962891,35.9689750671387
98,30,0,199.168136596680,58.2302703857422,173.497421264648
88,35,0,69.8381805419922,129.694702148438,154.455017089844
316,181,292.285705566406,284.525909423828,183.954727172852,97.3278198242188
286,135,161.942077636719,239.260437011719,263.359649658203,158.686660766602
431,158,317.301147460938,221.154235839844,89.9922409057617,229.566696166992
287,93,36.8648643493652,111.223770141602,154.839584350586,294.099273681641
66,155,0,63.3716812133789,99.2561416625977,252.840744018555
522,224,109.277992248535,159.075851440430,160.133239746094,246.493270874023
222,118,0,104.757270812988,109.843467712402,205.234741210938
89,314,59.2471046447754,45.2654876708984,301.738677978516,248.609100341797
222,111,77.6795349121094,93.1175689697266,250.12548828125,74.0537719726562
76,34,150.092666625977,0,134.988357543945,262.361938476562
374,74,624.069519042969,85.3577728271484,771.551086425781,246.493270874023
70,21,0,0,150.869338989258,230.624618530273
226,50,0,152.609359741211,131.018112182617,112.138572692871
126,55,129.027023315430,0,246.155242919922,112.138572692871
1023,384,683.316589355469,258.659912109375,791.40234375,223.21923828125
444,114,80.312744140625,75.0113754272461,42.3492889404297,52.8955535888672
362,69,542.440124511719,244.433624267578,665.677856445312,156.570831298828
455,302,273.853271484375,319.445007324219,314.972839355469,176.671142578125
314,139,217.239379882812,99.5840682983398,267.329895019531,212.640121459961
130,40,39.4980697631836,0,0,241.203720092773
167,78,556.922790527344,137.089752197266,595.536865234375,194.655639648438
88,161,0,89.2376708984375,166.750320434570,183.018615722656
141,152,172.474899291992,183.648544311523,87.3454055786133,111.080665588379
95,105,14.4826250076294,106.050567626953,219.686935424805,272.941040039062
105,383,139.559844970703,23.2793922424316,194.542037963867,211.582214355469
314,64,15.7992277145386,535.426025390625,553.187561035156,575.503601074219
72,73,69.7799224853516,3.8798987865448,42.3492889404297,195.713546752930
244,124,0,151.316055297852,219.686935424805,152.339187622070
163,86,110.594596862793,100.877372741699,97.932731628418,208.408477783203
276,100,126.393821716309,67.251579284668,153.516174316406,241.203720092773
295,48,0,80.1845779418945,25.1448898315430,55.0113754272461
63,19,0,0,38.3790435791016,0
263,165,235.671813964844,267.713012695312,230.274261474609,165.034118652344
309,74,596.420837402344,129.329956054688,747.729614257812,207.350570678711
459,132,693.849426269531,53.0252838134766,791.40234375,114.25439453125
299,68,604.320434570312,169.422256469727,719.937927246094,60.3009300231934
80,689,173.79150390625,218.567642211914,255.419143676758,208.408477783203
69,42,105.328186035156,112.517066955566,91.3156509399414,197.829376220703
296,123,142.193054199219,67.251579284668,137.635192871094,249.667007446289
334,148,312.034759521484,218.567642211914,120.430786132812,250.724929809570
533,98,63.1969108581543,616.903930664062,628.622253417969,598.777648925781
61,112,0,54.3185844421387,62.2005157470703,88.8645324707031
72,99,147.459457397461,113.810363769531,89.9922409057617,191.481903076172
146,508,160.62548828125,213.394439697266,211.746444702148,262.361938476562
210,482,250.154434204102,250.900131225586,338.794311523438,174.555328369141
79,380,197.490341186523,289.699127197266,309.679168701172,141.760086059570
71,375,109.277992248535,191.408340454102,234.244506835938,191.481903076172
314,89,0,138.383056640625,0,118.486038208008
626,211,389.714294433594,254.780029296875,67.4941787719727,195.713546752930
77,51,0,0,0,123.775596618652
73,77,167.20849609375,0,96.6093139648438,0
89,70,0,142.262954711914,0,117.428131103516
82,25,0,192.701644897461,25.1448898315430,41.2585296630859
117,124,198.806945800781,187.528442382812,287.181121826172,159.744567871094
898,886,454.227813720703,470.761047363281,477.752899169922,270.825225830078
138,404,183.007720947266,252.193420410156,210.423034667969,90.980354309082
274,121,189.590728759766,192.701644897461,221.010345458984,191.481903076172
166,119,122.444015502930,109.930465698242,281.887451171875,97.3278198242188
342,95,720.181457519531,6.4664978981018,641.856384277344,154.455017089844
83,37,0,32.3324890136719,0,191.481903076172
104,538,211.972976684570,275.472808837891,312.325988769531,148.107543945312
94,132,156.675674438477,184.941848754883,66.1707611083984,178.786972045898
85,14,0,195.288238525391,0,245.435363769531
581,240,200.123550415039,342.724395751953,232.921081542969,280.346435546875
309,82,40.8146705627441,94.410873413086,82.0517501831055,92.0382614135742
443,140,72.4131240844727,164.249053955078,202.482528686523,248.609100341797
369,120,218.555984497070,124.156761169434,318.943084716797,137.528442382812
134,313,5.26640939712524,139.676361083984,326.883575439453,47.6059989929199
544,186,155.359069824219,205.634643554688,0,184.076522827148
386,133,297.552124023438,96.9974746704102,71.4644241333008,204.176834106445
463,271,392.347503662109,302.632110595703,283.210876464844,198.887283325195
79,35,0,82.7711791992188,108.520050048828,217.929672241211
67,36,0,0,120.430786132812,135.412612915039
108,395,183.007720947266,126.743362426758,202.482528686523,175.613235473633
89,233,201.440155029297,201.754745483398,250.12548828125,214.755950927734
200,235,269.903472900391,307.805297851562,231.597671508789,28.5635986328125
140,207,114.544403076172,0,127.047866821289,187.250259399414
367,136,126.393821716309,99.5840682983398,0,195.713546752930
99,37,0,16.812894821167,0,165.034118652344
124,440,208.023162841797,230.207336425781,293.798187255859,105.791107177734
80,181,42.1312751770020,0,0,269.767333984375
83,191,115.861000061035,159.075851440430,207.776199340820,0
279,236,60.5637054443359,102.170669555664,89.9922409057617,93.096176147461
337,78,0,516.026550292969,641.856384277344,555.4033203125
92,88,143.509658813477,125.450065612793,82.0517501831055,207.350570678711
156,553,136.926635742188,172.008850097656,117.783958435059,150.223373413086
267,143,81.6293411254883,29.7458915710449,95.2858963012695,199.945190429688
290,102,122.444015502930,0,129.694702148438,0
160,447,28.9652500152588,254.780029296875,267.329895019531,4.23164415359497
73,395,59.2471046447754,192.701644897461,235.567916870117,259.188201904297
444,172,213.289581298828,258.659912109375,0,257.072387695312
72,160,0,46.5587844848633,70.1410064697266,213.698028564453
183,647,165.891891479492,155.195953369141,280.564025878906,230.624618530273
462,190,391.030883789062,243.140335083008,296.445007324219,236.972076416016
316,70,622.752868652344,121.570167541504,731.8486328125,129.065155029297
193,100,0,75.0113754272461,187.924972534180,168.207855224609
112,70,391.030883789062,160.369155883789,447.314361572266,205.234741210938
196,41,567.455627441406,0,702.733520507812,192.539810180664
64,266,179.057922363281,181.061950683594,144.252258300781,77.2275085449219
173,197,142.193054199219,285.819213867188,285.857696533203,222.161331176758
508,163,714.9150390625,125.450065612793,714.644226074219,142.817993164062
440,182,204.073364257812,287.112518310547,169.397155761719,159.744567871094
621,535,422.629333496094,386.696594238281,397.024566650391,315.257507324219
71,55,0,0,64.8473510742188,188.308166503906
83,135,113.227798461914,122.863464355469,0,123.775596618652
147,221,287.019317626953,292.285705566406,185.278137207031,280.346435546875
67,52,0,0,30.4385509490967,71.9379501342773
94,285,118.494209289551,177.182052612305,183.954727172852,249.667007446289
105,462,256.737457275391,157.782546997070,369.232849121094,265.535675048828
104,360,0,155.195953369141,0,180.902786254883
65,45,0,0,0,376.616333007812
308,134,259.370666503906,305.218719482422,272.62353515625,156.570831298828
121,391,52.6640930175781,144.849563598633,205.129364013672,210.524307250977
292,90,599.054077148438,117.690261840820,813.900390625,214.755950927734
103,58,39.4980697631836,0,10.5873222351074,201.003097534180
65,258,53.9806938171387,249.606826782227,183.954727172852,90.980354309082
89,204,134.293441772461,0,22.4980602264404,178.786972045898
416,149,275.169891357422,243.140335083008,113.813713073730,278.230621337891
336,120,160.62548828125,243.140335083008,178.661056518555,254.956573486328
208,99,52.6640930175781,235.380523681641,58.2302703857422,0
103,91,23.6988410949707,274.179504394531,0,227.450881958008
86,29,25.0154438018799,0,79.404914855957,269.767333984375
357,63,645.135131835938,0,784.785278320312,0
460,197,123.760620117188,215.981033325195,0,28.5635986328125
70,48,130.343627929688,0,269.976715087891,143.875900268555
257,114,150.092666625977,221.154235839844,176.014236450195,133.296798706055
143,106,143.509658813477,111.223770141602,0,245.435363769531
76,436,117.177604675293,177.182052612305,275.270385742188,203.118927001953
108,562,236.988418579102,300.045501708984,312.325988769531,156.570831298828
398,102,0,559.998718261719,575.685668945312,770.159240722656
93,182,198.806945800781,258.659912109375,277.917205810547,227.450881958008
138,24,6.58301162719727,43.9721870422363,0,175.613235473633
726,694,613.536682128906,505.680145263672,846.985778808594,448.554290771484
621,252,563.505798339844,334.964599609375,598.183715820312,245.435363769531
317,82,634.602294921875,0,680.235473632812,173.497421264648
61,76,0,25.8659915924072,0,232.740432739258
504,221,346.266418457031,300.045501708984,273.946960449219,194.655639648438
160,519,229.088806152344,203.048034667969,230.274261474609,137.528442382812
271,82,0,783.739562988281,659.060791015625,726.784912109375
60,13,0,58.1984825134277,0,165.034118652344
83,30,143.509658813477,111.223770141602,0,204.176834106445
269,421,308.084930419922,356.95068359375,342.764556884766,163.976211547852
283,55,601.687255859375,0,639.209594726562,281.404357910156
324,48,76.3629379272461,428.082183837891,565.098327636719,506.739410400391
159,123,81.6293411254883,87.9443740844727,154.839584350586,208.408477783203
354,172,300.185333251953,314.271820068359,227.627426147461,232.740432739258
87,128,0,11.6396961212158,0,256.014465332031
182,88,10.5328187942505,117.690261840820,179.984481811523,196.771453857422
318,100,175.108108520508,230.207336425781,766.257446289062,319.489135742188
636,270,190.907333374023,460.414672851562,279.240631103516,610.414672851562
255,297,347.5830078125,271.592926025391,330.853820800781,280.346435546875
370,116,620.119689941406,9.05309772491455,835.075012207031,48.6639099121094
428,253,211.972976684570,103.463966369629,243.508407592773,203.118927001953
298,71,5.26640939712524,0,137.635192871094,120.601860046387
314,287,172.474899291992,267.713012695312,145.57568359375,17.9844875335693
589,231,140.876449584961,183.648544311523,129.694702148438,145.991729736328
245,98,0,11.6396961212158,169.397155761719,154.455017089844
177,531,333.100372314453,296.165618896484,369.232849121094,222.161331176758
274,129,221.189193725586,195.288238525391,285.857696533203,162.918304443359
491,129,721.498046875,164.249053955078,608.77099609375,172.439498901367
141,76,0,126.743362426758,44.9961204528809,132.238876342773
266,138,239.621627807617,222.447540283203,138.958602905273,248.609100341797
411,180,298.868713378906,271.592926025391,248.802062988281,21.1582221984863
308,143,262.003875732422,292.285705566406,240.861572265625,277.172698974609
69,90,0,0,70.1410064697266,0
309,121,356.799224853516,173.302154541016,174.690811157227,235.914169311523
228,96,127.710426330566,73.7180786132812,198.512283325195,234.856262207031
286,87,583.254821777344,40.0922889709473,632.592468261719,82.5170593261719
200,183,121.127410888672,142.262954711914,185.278137207031,244.377456665039
370,105,196.173751831055,54.3185844421387,272.62353515625,305.736297607422
80,77,123.760620117188,128.036666870117,82.0517501831055,295.157196044922
123,211,219.872589111328,214.687744140625,303.062103271484,221.103408813477
146,96,0,18.1061954498291,75.4346694946289,203.118927001953
234,152,159.308883666992,217.274337768555,173.367401123047,0
102,58,117.177604675293,137.089752197266,0,287.751800537109
666,285,206.706558227539,275.472808837891,105.873222351074,212.640121459961
62,379,197.490341186523,219.860931396484,138.958602905273,211.582214355469
246,104,213.289581298828,187.528442382812,189.248382568359,115.312309265137
87,23,0,104.757270812988,44.9961204528809,179.844879150391
93,36,85.5791473388672,64.6649780273438,15.8809833526611,142.817993164062
405,161,0,253.486724853516,0,178.786972045898
186,112,0,140.969665527344,42.3492889404297,214.755950927734
63,387,0,104.757270812988,198.512283325195,304.678375244141
128,315,59.2471046447754,37.5056877136230,150.869338989258,214.755950927734
374,195,230.405410766602,67.251579284668,240.861572265625,9.5211992263794
253,84,123.760620117188,118.983566284180,704.056945800781,291.983459472656
326,88,0,151.316055297852,0,231.682525634766
427,70,641.185302734375,99.5840682983398,700.086669921875,0
397,121,142.193054199219,120.276863098145,228.950836181641,79.3433303833008
120,87,0,124.156761169434,6.61707639694214,189.366073608398
101,223,32.9150581359863,96.9974746704102,134.988357543945,166.092041015625
74,144,0,0,0,0
264,107,71.0965270996094,208.221237182617,50.2897796630859,162.918304443359
90,62,90.8455581665039,122.863464355469,15.8809833526611,151.281280517578
326,81,0,0,248.802062988281,213.698028564453
82,32,19.7490348815918,159.075851440430,75.4346694946289,22.2161331176758
462,134,206.706558227539,0,21.1746444702148,269.767333984375
112,552,130.343627929688,213.394439697266,181.307891845703,198.887283325195
138,74,34.2316589355469,640.183288574219,739.789123535156,611.472595214844
219,51,0,10.3463973999023,0,176.671142578125
124,226,57.9305000305176,125.450065612793,129.694702148438,82.5170593261719
353,117,89.5289611816406,76.3046798706055,112.490295410156,0
277,77,0,3.8798987865448,112.490295410156,76.1695938110352
85,138,26.3320465087891,153.902648925781,72.787841796875,226.392974853516
90,169,85.5791473388672,51.7319831848145,100.579559326172,56.0692863464355
206,94,0,166.835647583008,80.7283325195312,208.408477783203
219,96,0,144.849563598633,154.839584350586,239.087905883789
249,73,585.888000488281,0,815.223815917969,213.698028564453
82,67,22.3822402954102,138.383056640625,210.423034667969,253.898651123047
135,45,111.911193847656,199.168136596680,86.0219955444336,236.972076416016
306,116,223.822387695312,278.059417724609,199.835708618164,88.8645324707031
179,121,277.803100585938,265.126434326172,174.690811157227,235.914169311523
83,118,0,9.05309772491455,202.482528686523,70.8800430297852
490,106,148.776062011719,146.142852783203,176.014236450195,137.528442382812
217,226,202.756759643555,289.699127197266,247.478652954102,101.559463500977
71,37,0,157.782546997070,86.0219955444336,221.103408813477
283,113,85.5791473388672,38.7989883422852,141.605438232422,204.176834106445
80,123,27.6486492156982,113.810363769531,15.8809833526611,138.586349487305
63,339,159.308883666992,230.207336425781,285.857696533203,220.045501708984
650,257,185.640930175781,262.539825439453,86.0219955444336,35.9689750671387
435,196,352.849426269531,293.579010009766,243.508407592773,257.072387695312
300,79,604.320434570312,102.170669555664,821.840881347656,0
109,15,65.8301162719727,0,177.337646484375,260.246124267578
77,63,0,126.743362426758,0,155.512924194336
150,201,59.2471046447754,140.969665527344,107.196640014648,0
350,217,293.602325439453,349.190887451172,221.010345458984,283.520172119141
